"ID","date","link","text","score","value"
8579,"6/13/2010","/KimKardashian/status/16103413474","Please tune in tonight at 10/9central on E! for the premiere of Kourtney and Khloé take Miami.",0,"Kourtney"
8580,NA,NA,NA,NA,NA
8581,NA,NA,NA,NA,NA
8582,NA,NA,NA,NA,NA
8583,"6/13/2010","/KimKardashian/status/16077783213","Who is ready for Kourtney and Khloe Take Miami tonight at 10/9C on E! Woooowhooo!!!!!",1,"Khloe"
8583,"6/13/2010","/KimKardashian/status/16077783213","Who is ready for Kourtney and Khloe Take Miami tonight at 10/9C on E! Woooowhooo!!!!!",1,"Kourtney"
8584,NA,NA,NA,NA,NA
8585,NA,NA,NA,NA,NA
8586,"6/11/2010","/KimKardashian/status/15979918028","Listening to @NickiMinaj  Hey Barbzzzz",0,"Kim"
8587,NA,NA,NA,NA,NA
8588,NA,NA,NA,NA,NA
8589,"6/10/2010","/KimKardashian/status/15899109302","WOW Check out the new Kim Kollection from LorenJewels.com http://twitpic.com/1vp9dy",1,"Kim"
8590,"6/10/2010","/KimKardashian/status/15890411583","Gooooo Lakers!!!! RT @KhloeKardashian Let's go lakers! Let's go!!!!",0,"Khloe"
8591,NA,NA,NA,NA,NA
8592,NA,NA,NA,NA,NA
8593,NA,NA,NA,NA,NA
8594,NA,NA,NA,NA,NA
8595,NA,NA,NA,NA,NA
8596,NA,NA,NA,NA,NA
8597,NA,NA,NA,NA,NA
8598,NA,NA,NA,NA,NA
8599,NA,NA,NA,NA,NA
8600,NA,NA,NA,NA,NA
8601,NA,NA,NA,NA,NA
8602,NA,NA,NA,NA,NA
8603,"6/8/2010","/KimKardashian/status/15720113830","Miami memories in pics! http://bit.ly/dCWwjs Who's ready for Kourtney and Khloe Take Miami??",1,"Kourtney"
8603,"6/8/2010","/KimKardashian/status/15720113830","Miami memories in pics! http://bit.ly/dCWwjs Who's ready for Kourtney and Khloe Take Miami??",1,"Khloe"
8604,NA,NA,NA,NA,NA
8605,"6/7/2010","/KimKardashian/status/15647819647","Mom and Mason taking a nap together http://bit.ly/cpBtZm So cute!",1,"Kris"
8606,NA,NA,NA,NA,NA
8607,NA,NA,NA,NA,NA
8608,NA,NA,NA,NA,NA
8609,NA,NA,NA,NA,NA
8610,NA,NA,NA,NA,NA
8611,NA,NA,NA,NA,NA
8612,NA,NA,NA,NA,NA
8613,NA,NA,NA,NA,NA
8614,"6/5/2010","/KimKardashian/status/15500292974","So true! RT @NICKIMINAJ RT @ihatequotes: True confidence leaves no room for jealousy. When u KNOW u are great, u have no need to hate!",0,"Kim"
8615,NA,NA,NA,NA,NA
8616,NA,NA,NA,NA,NA
8617,NA,NA,NA,NA,NA
8618,NA,NA,NA,NA,NA
8619,NA,NA,NA,NA,NA
8620,NA,NA,NA,NA,NA
8621,NA,NA,NA,NA,NA
8622,NA,NA,NA,NA,NA
8623,NA,NA,NA,NA,NA
8624,NA,NA,NA,NA,NA
8625,"6/2/2010","/KimKardashian/status/15269433538","I think I found my biggest fan! RT @aumrantheku @KimKardashian you're disgusting...miss cellulite 2010!",0,"Kim"
8626,NA,NA,NA,NA,NA
8627,NA,NA,NA,NA,NA
8628,"6/2/2010","/KimKardashian/status/15234201449","Rob and Khloe are officially crazy! They hacked each others twitters...they should do this more often...entertaining",-1,"Khloe"
8629,"6/2/2010","/KimKardashian/status/15230871564","Ok @khloekardashian for sure has hacked @robkardashian 's twitter account! Seriously guys not appropriate!!!!!!",1,"Khloe"
8630,NA,NA,NA,NA,NA
8631,NA,NA,NA,NA,NA
8632,NA,NA,NA,NA,NA
8633,NA,NA,NA,NA,NA
8634,NA,NA,NA,NA,NA
8635,NA,NA,NA,NA,NA
8636,NA,NA,NA,NA,NA
8637,NA,NA,NA,NA,NA
8638,NA,NA,NA,NA,NA
8639,"5/31/2010","/KimKardashian/status/15118314126","Massage time with mommy!",0,"Kris"
8640,NA,NA,NA,NA,NA
8641,NA,NA,NA,NA,NA
8642,NA,NA,NA,NA,NA
8643,NA,NA,NA,NA,NA
8644,NA,NA,NA,NA,NA
8645,NA,NA,NA,NA,NA
8646,"5/30/2010","/KimKardashian/status/15023529172","RT @RobKardashian In Vegas  my Sisters always follow me! @KourtneyKardash @KimKardashian @KhloeKardashi http://tweetphoto.com/24673485",0,"Kim"
8646,"5/30/2010","/KimKardashian/status/15023529172","RT @RobKardashian In Vegas  my Sisters always follow me! @KourtneyKardash @KimKardashian @KhloeKardashi http://tweetphoto.com/24673485",0,"Khloe"
8646,"5/30/2010","/KimKardashian/status/15023529172","RT @RobKardashian In Vegas  my Sisters always follow me! @KourtneyKardash @KimKardashian @KhloeKardashi http://tweetphoto.com/24673485",0,"Kourtney"
8647,"5/29/2010","/KimKardashian/status/15016252534","Omg Lakers won??? I'm in the car trying to get updates! RT @lindsaylohan @KimKardashian it worked! Yay!",3,"Kim"
8648,NA,NA,NA,NA,NA
8649,NA,NA,NA,NA,NA
8650,NA,NA,NA,NA,NA
8651,NA,NA,NA,NA,NA
8652,NA,NA,NA,NA,NA
8653,NA,NA,NA,NA,NA
8654,NA,NA,NA,NA,NA
8655,NA,NA,NA,NA,NA
8656,NA,NA,NA,NA,NA
8657,NA,NA,NA,NA,NA
8658,"5/28/2010","/KimKardashian/status/14910714776","Yes Kendall and Kylie do NOT have twitter accounts! RT @xoKendallJenner Hi @KimKardashian! Is @KendallJenner fake? Pls pls reply",-1,"Kendall"
8658,"5/28/2010","/KimKardashian/status/14910714776","Yes Kendall and Kylie do NOT have twitter accounts! RT @xoKendallJenner Hi @KimKardashian! Is @KendallJenner fake? Pls pls reply",-1,"Kylie"
8658,"5/28/2010","/KimKardashian/status/14910714776","Yes Kendall and Kylie do NOT have twitter accounts! RT @xoKendallJenner Hi @KimKardashian! Is @KendallJenner fake? Pls pls reply",-1,"Kim"
8659,NA,NA,NA,NA,NA
8660,NA,NA,NA,NA,NA
8661,NA,NA,NA,NA,NA
8662,NA,NA,NA,NA,NA
8663,NA,NA,NA,NA,NA
8664,NA,NA,NA,NA,NA
8665,NA,NA,NA,NA,NA
8666,NA,NA,NA,NA,NA
8667,NA,NA,NA,NA,NA
8668,NA,NA,NA,NA,NA
8669,NA,NA,NA,NA,NA
8670,"5/25/2010","/KimKardashian/status/14740805153","Hurry and come home already!!!! RT @ddlovato @KimKardashian wish you were here!!",0,"Kim"
8671,NA,NA,NA,NA,NA
8672,NA,NA,NA,NA,NA
8673,"5/25/2010","/KimKardashian/status/14712382405","Our pics from last night are so funny!! http://bit.ly/alixtp @khloekardashian @kourtneykardash",0,"Kourtney"
8673,"5/25/2010","/KimKardashian/status/14712382405","Our pics from last night are so funny!! http://bit.ly/alixtp @khloekardashian @kourtneykardash",0,"Khloe"
8674,NA,NA,NA,NA,NA
8675,"5/24/2010","/KimKardashian/status/14664814531","Me, kourtney,khloe and my mom all showed up to the E dinner in sequins! All accidental! Sooo embarrassing! We all look like twins!",-1,"Khloe"
8675,"5/24/2010","/KimKardashian/status/14664814531","Me, kourtney,khloe and my mom all showed up to the E dinner in sequins! All accidental! Sooo embarrassing! We all look like twins!",-1,"Kris"
8675,"5/24/2010","/KimKardashian/status/14664814531","Me, kourtney,khloe and my mom all showed up to the E dinner in sequins! All accidental! Sooo embarrassing! We all look like twins!",-1,"Kourtney"
8676,NA,NA,NA,NA,NA
8677,NA,NA,NA,NA,NA
8678,NA,NA,NA,NA,NA
8679,NA,NA,NA,NA,NA
8680,"5/24/2010","/KimKardashian/status/14634962967","http://bit.ly/ddUfwJ My top 50 old school photos!! @khloekardashian @kourtneykardash @robkardashian you guys will LOVE!!",2,"Khloe"
8680,"5/24/2010","/KimKardashian/status/14634962967","http://bit.ly/ddUfwJ My top 50 old school photos!! @khloekardashian @kourtneykardash @robkardashian you guys will LOVE!!",2,"Kourtney"
8681,NA,NA,NA,NA,NA
8682,"5/24/2010","/KimKardashian/status/14608102939","a moment on the lips is a life time on the hips...chant with me",0,"Kris"
8683,NA,NA,NA,NA,NA
8684,NA,NA,NA,NA,NA
8685,NA,NA,NA,NA,NA
8686,NA,NA,NA,NA,NA
8687,NA,NA,NA,NA,NA
8688,NA,NA,NA,NA,NA
8689,NA,NA,NA,NA,NA
8690,NA,NA,NA,NA,NA
8691,NA,NA,NA,NA,NA
8692,"5/22/2010","/KimKardashian/status/14523947233","I wanna come over and watch! RT @KhloeKardashian Just saw Valentine's Day and Taylor Swift is so funny in this movie.",0,"Khloe"
8693,NA,NA,NA,NA,NA
8694,NA,NA,NA,NA,NA
8695,"5/21/2010","/KimKardashian/status/14471304025","Fabulous!!! RT @KimKFanNet @KimKardashian Have u checked out the new layout on www.kimkardashianfan.net? I really hope u like it :)",2,"Kim"
8696,NA,NA,NA,NA,NA
8697,NA,NA,NA,NA,NA
8698,"5/21/2010","/KimKardashian/status/14432917807","Bad biz RT @KhloeKardashian Who thinks @kimkardashian should announce what company stole her camera when they said they would bedazzle it?",-2,"Kim"
8698,"5/21/2010","/KimKardashian/status/14432917807","Bad biz RT @KhloeKardashian Who thinks @kimkardashian should announce what company stole her camera when they said they would bedazzle it?",-2,"Khloe"
8699,NA,NA,NA,NA,NA
8700,"5/21/2010","/KimKardashian/status/14424147308","Beautiful! OMG I'm sending u a box! RT @ddlovato @KimKardashian My momma wearing your bebe line! I'm stealing it! http://twitpic.com/1pnbq5",0,"Kris"
8700,"5/21/2010","/KimKardashian/status/14424147308","Beautiful! OMG I'm sending u a box! RT @ddlovato @KimKardashian My momma wearing your bebe line! I'm stealing it! http://twitpic.com/1pnbq5",0,"Kim"
8701,NA,NA,NA,NA,NA
8702,NA,NA,NA,NA,NA
8703,NA,NA,NA,NA,NA
8704,NA,NA,NA,NA,NA
8705,NA,NA,NA,NA,NA
8706,"5/19/2010","/KimKardashian/status/14340556956","Great win Lakers! @KhloeKardashian and I cheering on @RealLamarOdom http://twitpic.com/1pb1md",2,"Khloe"
8707,NA,NA,NA,NA,NA
8708,NA,NA,NA,NA,NA
8709,NA,NA,NA,NA,NA
8710,"5/19/2010","/KimKardashian/status/14313124913","So excited I'm going to the Laker game tonight with @KhloeKardashian",1,"Khloe"
8711,NA,NA,NA,NA,NA
8712,NA,NA,NA,NA,NA
8713,"5/18/2010","/KimKardashian/status/14237911960","I need your help!!! Kourtney’s dance crew is going down. Vote for TEAM
KIM to win SVEDKA Vodka ‘s Battle of the Bots http://bit.ly/bIUP5A",1,"Kourtney"
8713,"5/18/2010","/KimKardashian/status/14237911960","I need your help!!! Kourtney’s dance crew is going down. Vote for TEAM
KIM to win SVEDKA Vodka ‘s Battle of the Bots http://bit.ly/bIUP5A",1,"Kim"
8714,"5/17/2010","/KimKardashian/status/14181507287","2 days left until our fab new tanning gel Kardashian Glamour Tan is available online!! We def need it with this LA weather at the moment!",1,"Kris"
8715,NA,NA,NA,NA,NA
8716,NA,NA,NA,NA,NA
8717,NA,NA,NA,NA,NA
8718,NA,NA,NA,NA,NA
8719,NA,NA,NA,NA,NA
8720,NA,NA,NA,NA,NA
8721,NA,NA,NA,NA,NA
8722,"5/15/2010","/KimKardashian/status/14071231323","Good morning kisses w the luv of my life Mason! Don't worry @KourtneyKardash & @ScottDisick approve of me tweeting http://twitpic.com/1o6avj",1,"Kourtney"
8723,NA,NA,NA,NA,NA
8724,NA,NA,NA,NA,NA
8725,NA,NA,NA,NA,NA
8726,NA,NA,NA,NA,NA
8727,NA,NA,NA,NA,NA
8728,NA,NA,NA,NA,NA
8729,NA,NA,NA,NA,NA
8730,NA,NA,NA,NA,NA
8731,"5/14/2010","/KimKardashian/status/13984426953","Perfect Skin perfectskinnow.com RT @ramonatsirju @KimKardashian what's your fave skincare line? Reply and make my yearrrr ! ! ! =}",2,"Kim"
8732,"5/14/2010","/KimKardashian/status/13982831496","You can get Perfect Skin NOW! http://bit.ly/c3VPIG @khloekardashian, @kourtneykardash and I swear by it!",1,"Khloe"
8732,"5/14/2010","/KimKardashian/status/13982831496","You can get Perfect Skin NOW! http://bit.ly/c3VPIG @khloekardashian, @kourtneykardash and I swear by it!",1,"Kourtney"
8733,NA,NA,NA,NA,NA
8734,NA,NA,NA,NA,NA
8735,"5/13/2010","/KimKardashian/status/13932213263","Maybe spanish! RT @PerezHilton @KimKardashian To learn what language?",0,"Kim"
8736,NA,NA,NA,NA,NA
8737,NA,NA,NA,NA,NA
8738,"5/12/2010","/KimKardashian/status/13876308189","U have only 1shot!  Study hard and stay focused RT @KimCarfashion Wanna wish me luck on MY FINALS!!!? [: LoveYou!",0,"Kim"
8739,"5/11/2010","/KimKardashian/status/13827731187","Family dinner with @RobKardashian @KourtneyKardash @KhloeKardashian @RealLamarOdom http://twitpic.com/1n2ijv",0,"Khloe"
8739,"5/11/2010","/KimKardashian/status/13827731187","Family dinner with @RobKardashian @KourtneyKardash @KhloeKardashian @RealLamarOdom http://twitpic.com/1n2ijv",0,"Kourtney"
8740,"5/11/2010","/KimKardashian/status/13820405377","U look amazing!!! RT @lalavazquez http://tweetphoto.com/22050790  wearing this fly white BeBe dress by @KimKardashian , @KhloeKardashian",1,"Khloe"
8740,"5/11/2010","/KimKardashian/status/13820405377","U look amazing!!! RT @lalavazquez http://tweetphoto.com/22050790  wearing this fly white BeBe dress by @KimKardashian , @KhloeKardashian",1,"Kim"
8741,"5/11/2010","/KimKardashian/status/13810783957","On my way to Kitson with @KourtneyKardash @KhloeKardashian @KeepinUpWKris. Anyone there?",0,"Kourtney"
8741,"5/11/2010","/KimKardashian/status/13810783957","On my way to Kitson with @KourtneyKardash @KhloeKardashian @KeepinUpWKris. Anyone there?",0,"Khloe"
8741,"5/11/2010","/KimKardashian/status/13810783957","On my way to Kitson with @KourtneyKardash @KhloeKardashian @KeepinUpWKris. Anyone there?",0,"Kris"
8742,NA,NA,NA,NA,NA
8743,NA,NA,NA,NA,NA
8744,NA,NA,NA,NA,NA
8745,"5/11/2010","/KimKardashian/status/13770825809","Blllllaaaattttt boooyaaaakacha! RT @bobbymccray Thanks a lot Khloe, Kim and Rob......Blaaatttttt",0,"Kim"
8745,"5/11/2010","/KimKardashian/status/13770825809","Blllllaaaattttt boooyaaaakacha! RT @bobbymccray Thanks a lot Khloe, Kim and Rob......Blaaatttttt",0,"Khloe"
8746,NA,NA,NA,NA,NA
8747,NA,NA,NA,NA,NA
8748,NA,NA,NA,NA,NA
8749,NA,NA,NA,NA,NA
8750,NA,NA,NA,NA,NA
8751,NA,NA,NA,NA,NA
8752,NA,NA,NA,NA,NA
8753,NA,NA,NA,NA,NA
8754,NA,NA,NA,NA,NA
8755,NA,NA,NA,NA,NA
8756,NA,NA,NA,NA,NA
8757,NA,NA,NA,NA,NA
8758,"5/9/2010","/KimKardashian/status/13679674868","Kourtney, Khloe, Rob, Kendall, Kylie and I are making BeeShee for my mom right now! It's an Armenian breakfast and sooo yummy!",1,"Kendall"
8758,"5/9/2010","/KimKardashian/status/13679674868","Kourtney, Khloe, Rob, Kendall, Kylie and I are making BeeShee for my mom right now! It's an Armenian breakfast and sooo yummy!",1,"Kourtney"
8758,"5/9/2010","/KimKardashian/status/13679674868","Kourtney, Khloe, Rob, Kendall, Kylie and I are making BeeShee for my mom right now! It's an Armenian breakfast and sooo yummy!",1,"Kylie"
8758,"5/9/2010","/KimKardashian/status/13679674868","Kourtney, Khloe, Rob, Kendall, Kylie and I are making BeeShee for my mom right now! It's an Armenian breakfast and sooo yummy!",1,"Khloe"
8758,"5/9/2010","/KimKardashian/status/13679674868","Kourtney, Khloe, Rob, Kendall, Kylie and I are making BeeShee for my mom right now! It's an Armenian breakfast and sooo yummy!",1,"Kris"
8759,"5/9/2010","/KimKardashian/status/13679424664","Happy Mother's Day to all of the mom's out there! I love you mommy, thank you for everything u do for us!",3,"Kris"
8760,NA,NA,NA,NA,NA
8761,NA,NA,NA,NA,NA
8762,"5/9/2010","/KimKardashian/status/13650687534","How cute is my mom! http://twitpic.com/1mazvz",1,"Kris"
8763,NA,NA,NA,NA,NA
8764,NA,NA,NA,NA,NA
8765,"5/7/2010","/KimKardashian/status/13572965970","What a fab twitter account u have!!!! LOL RT @KimKOnOprah Lets get @kimkardashian on oprah!",0,"Kim"
8766,NA,NA,NA,NA,NA
8767,NA,NA,NA,NA,NA
8768,NA,NA,NA,NA,NA
8769,NA,NA,NA,NA,NA
8770,NA,NA,NA,NA,NA
8771,NA,NA,NA,NA,NA
8772,NA,NA,NA,NA,NA
8773,"5/5/2010","/KimKardashian/status/13464071054","My mom is annoying me right now! U have no idea what she is saying to me. I'm am just going to let her talk and smile",1,"Kris"
8774,NA,NA,NA,NA,NA
8775,"5/5/2010","/KimKardashian/status/13442495390","I usually say, Jealousy is a disease.... Get well soon! LOL kind of like die slow better! RT @NICKIMINAJ Jealousy is a disease. Die Slow",-3,"Kim"
8776,NA,NA,NA,NA,NA
8777,NA,NA,NA,NA,NA
8778,"5/4/2010","/KimKardashian/status/13391278544","Mother's Day is coming up, what should I get my mom and Kourt? I need to do something special for my mom this year! She is my everything",0,"Kris"
8778,"5/4/2010","/KimKardashian/status/13391278544","Mother's Day is coming up, what should I get my mom and Kourt? I need to do something special for my mom this year! She is my everything",0,"Kourtney"
8779,NA,NA,NA,NA,NA
8780,NA,NA,NA,NA,NA
8781,NA,NA,NA,NA,NA
8782,NA,NA,NA,NA,NA
8783,NA,NA,NA,NA,NA
8784,NA,NA,NA,NA,NA
8785,"5/2/2010","/KimKardashian/status/13258329158","Biebs??? LOL RT @RyanSeacrest @justinbieber w @KimKardashian now, want to know u guys really dating? Ha  met at dinner last night in DC",0,"Kim"
8786,NA,NA,NA,NA,NA
8787,"5/2/2010","/KimKardashian/status/13229095672","U are so beautiful! So glad we met RT @ddlovato It is my goal to tell @kimkardashian how much I love her & how fabulous she is this weekend.",4,"Kim"
8788,NA,NA,NA,NA,NA
8789,NA,NA,NA,NA,NA
8790,"5/1/2010","/KimKardashian/status/13224822561","I officially have Bieber Fever!!!  RT  @justinbieber: Look its my girlfriend @kimkardashian  http://tweetphoto.com/20716573",-1,"Kim"
8791,NA,NA,NA,NA,NA
8792,"5/1/2010","/KimKardashian/status/13209135924","I'm getting ready for the White House Correspondents dinner now! I'm wearing a vintage Valentino dress of my moms!",1,"Kris"
8793,"5/1/2010","/KimKardashian/status/13188750783","No, I'm in Washington DC now then Toronto Monday! Then home RT @KELLYROWLAND @KimKardashian are you back in Australia? I'm on the way to LA!",0,"Kim"
8794,NA,NA,NA,NA,NA
8795,NA,NA,NA,NA,NA
8796,NA,NA,NA,NA,NA
8797,NA,NA,NA,NA,NA
8798,NA,NA,NA,NA,NA
8799,NA,NA,NA,NA,NA
8800,"4/29/2010","/KimKardashian/status/13087009737","What a great interview! RT @extratv Co-host for the day @kimkardashian and @mariolopezextra pose on the Extra set! http://twitpic.com/1jg4xa",1,"Kim"
8801,NA,NA,NA,NA,NA
8802,"4/28/2010","/KimKardashian/status/13048152560","http://twitpic.com/1j9inq - Being silly with @KhloeKardashian at our Beach Bunny Party last night!",-1,"Khloe"
8803,NA,NA,NA,NA,NA
8804,NA,NA,NA,NA,NA
8805,NA,NA,NA,NA,NA
8806,"4/27/2010","/KimKardashian/status/12972797918","All birthdays should be celebrated poolside http://bit.ly/9EzWhG right @khloekardashian @kourtneykardash?? LOL",2,"Khloe"
8806,"4/27/2010","/KimKardashian/status/12972797918","All birthdays should be celebrated poolside http://bit.ly/9EzWhG right @khloekardashian @kourtneykardash?? LOL",2,"Kourtney"
8807,NA,NA,NA,NA,NA
8808,NA,NA,NA,NA,NA
8809,NA,NA,NA,NA,NA
8810,NA,NA,NA,NA,NA
8811,NA,NA,NA,NA,NA
8812,NA,NA,NA,NA,NA
8813,NA,NA,NA,NA,NA
8814,NA,NA,NA,NA,NA
8815,NA,NA,NA,NA,NA
8816,"4/24/2010","/KimKardashian/status/12800474720","We survived Vegas! @KhloeKardashian @KourtneyKardash Malika @MsLaurenLondon @BrittGastineau http://twitpic.com/1i8fk2",0,"Khloe"
8816,"4/24/2010","/KimKardashian/status/12800474720","We survived Vegas! @KhloeKardashian @KourtneyKardash Malika @MsLaurenLondon @BrittGastineau http://twitpic.com/1i8fk2",0,"Kourtney"
8817,NA,NA,NA,NA,NA
8818,NA,NA,NA,NA,NA
8819,NA,NA,NA,NA,NA
8820,NA,NA,NA,NA,NA
8821,"4/24/2010","/KimKardashian/status/12760497979","Please everyone take a moment and say a prayer for all of the millions of people killed in the Armenian Genocide. #ArmenianGenocide",-2,"Kris"
8822,NA,NA,NA,NA,NA
8823,NA,NA,NA,NA,NA
8824,NA,NA,NA,NA,NA
8825,NA,NA,NA,NA,NA
8826,NA,NA,NA,NA,NA
8827,NA,NA,NA,NA,NA
8828,"4/21/2010","/KimKardashian/status/12562611198","Today is my mom @keepinupwkris and Bruce's @jenner4copd 19 year wedding anniversary!!!! Congrats guys!",0,"Caitlyn"
8828,"4/21/2010","/KimKardashian/status/12562611198","Today is my mom @keepinupwkris and Bruce's @jenner4copd 19 year wedding anniversary!!!! Congrats guys!",0,"Kris"
8829,NA,NA,NA,NA,NA
8830,NA,NA,NA,NA,NA
8831,NA,NA,NA,NA,NA
8832,"4/20/2010","/KimKardashian/status/12506051055","So ur not mad? RT @KourtneyKardash Everyone told on u kim for showing a pic of Mason! At least u r an incredible auntie. we miss u come home",-1,"Kim"
8832,"4/20/2010","/KimKardashian/status/12506051055","So ur not mad? RT @KourtneyKardash Everyone told on u kim for showing a pic of Mason! At least u r an incredible auntie. we miss u come home",-1,"Kourtney"
8833,NA,NA,NA,NA,NA
8834,"4/20/2010","/KimKardashian/status/12500674918","Please nobody tell Kourtney I just twittered a pic of Mase, she just might kill me! I just couldn't resist!",-1,"Kourtney"
8835,NA,NA,NA,NA,NA
8836,"4/19/2010","/KimKardashian/status/12498461777","The famous Opera House!!!  RT @SimonHuck http://twitpic.com/1gyfwk - We love Sydney!! @kimkardashian",2,"Kim"
8837,NA,NA,NA,NA,NA
8838,NA,NA,NA,NA,NA
8839,"4/19/2010","/KimKardashian/status/12445972787","5'3"" buddy watch it! RT @chrisesquivel10 just found out @KimKardashian is 5'2 .. I no longer find her attractive.",1,"Kim"
8840,"4/18/2010","/KimKardashian/status/12438288830","wow what a nice treat! I've been talking about u all day in Oz! RT @KELLY__ROWLAND @KimKardashian Hey Kimmie, you look stunning darling!!!!!",4,"Kim"
8841,NA,NA,NA,NA,NA
8842,NA,NA,NA,NA,NA
8843,NA,NA,NA,NA,NA
8844,"4/18/2010","/KimKardashian/status/12404040682","Happy Birthday to my big sis @KourtneyKardash I LOVE YOU!!!",2,"Kourtney"
8845,"4/18/2010","/KimKardashian/status/12402627694","Everyone has to check out this blog!! RT @jrridinger @KimKardashian Did u see my new blog beingjrringer.com? Tell me what u think.",0,"Kim"
8846,NA,NA,NA,NA,NA
8847,NA,NA,NA,NA,NA
8848,NA,NA,NA,NA,NA
8849,NA,NA,NA,NA,NA
8850,NA,NA,NA,NA,NA
8851,"4/16/2010","/KimKardashian/status/12298039985","And UNRETOUCHED!!! RT @KimKardashian I got naked for Harper's BAZAAR! http://bit.ly/cxnZ6C So empowering!",0,"Kim"
8852,NA,NA,NA,NA,NA
8853,"4/16/2010","/KimKardashian/status/12287442008","RT @KhloeKardashian Another day... Another photo shoot! But this time my sisters and I are shooting the cover for our book that's coming out",0,"Khloe"
8854,NA,NA,NA,NA,NA
8855,NA,NA,NA,NA,NA
8856,NA,NA,NA,NA,NA
8857,NA,NA,NA,NA,NA
8858,"4/14/2010","/KimKardashian/status/12178014966","Your welcome! RT @justinbieber wow. thanks Kim RT @KimKardashian Amazing how Justin Bieber is a trending topic everyday! I have Bieber Fever",2,"Kim"
8859,NA,NA,NA,NA,NA
8860,"4/14/2010","/KimKardashian/status/12161709842","Sydney, Melbourne, and Brisbane RT @Yasi237 @KimKardashian what cities are you going to???? please reply :)",0,"Kim"
8861,"4/13/2010","/KimKardashian/status/12142205041","So funny just ran into @KhloeKardashian at the airport! Wow we travel so much, we need 2 meet up at airports now? LOL Love u Khloe!!!",1,"Khloe"
8862,NA,NA,NA,NA,NA
8863,"4/13/2010","/KimKardashian/status/12125105303","How hot are @khloekardashian and @kourtneykardash in this *naked* pic!?!? http://bit.ly/d7rblg Work it ladies!!",2,"Kourtney"
8863,"4/13/2010","/KimKardashian/status/12125105303","How hot are @khloekardashian and @kourtneykardash in this *naked* pic!?!? http://bit.ly/d7rblg Work it ladies!!",2,"Khloe"
8864,NA,NA,NA,NA,NA
8865,NA,NA,NA,NA,NA
8866,NA,NA,NA,NA,NA
8867,NA,NA,NA,NA,NA
8868,"4/12/2010","/KimKardashian/status/12060208795","Kendall took the most adorable pics of us in Miami!! http://bit.ly/a5VKP9 LOVE!",2,"Kendall"
8869,NA,NA,NA,NA,NA
8870,"4/11/2010","/KimKardashian/status/12008017740","Perfect Skin... Go to PerfectSkinNow.com. RT @DelilahRamirez @KimKardashian What do you wash your face with ? Your skin is flawless!",2,"Kim"
8871,NA,NA,NA,NA,NA
8872,NA,NA,NA,NA,NA
8873,"4/9/2010","/KimKardashian/status/11914734488","Its changed my life! I LOVE being an aunt!!! RT @stacks0 @KimKardashian do you enjoy being an aunt??",2,"Kim"
8874,"4/9/2010","/KimKardashian/status/11914670569","Who u callin' shorty? LOL RT @reggie_bush shorty!!!! RT @KimKardashian: That's why I always wear heels! Kendall  Kylie tower over me!",0,"Kylie"
8874,"4/9/2010","/KimKardashian/status/11914670569","Who u callin' shorty? LOL RT @reggie_bush shorty!!!! RT @KimKardashian: That's why I always wear heels! Kendall  Kylie tower over me!",0,"Kim"
8874,"4/9/2010","/KimKardashian/status/11914670569","Who u callin' shorty? LOL RT @reggie_bush shorty!!!! RT @KimKardashian: That's why I always wear heels! Kendall  Kylie tower over me!",0,"Kendall"
8875,"4/9/2010","/KimKardashian/status/11913036150","That's why I always wear heels! Kendall  Kylie tower over me! RT @buttercupcakes 5'3"" RT @thatcalikid how tall r u?  WOW. u r that short!!",1,"Kendall"
8875,"4/9/2010","/KimKardashian/status/11913036150","That's why I always wear heels! Kendall  Kylie tower over me! RT @buttercupcakes 5'3"" RT @thatcalikid how tall r u?  WOW. u r that short!!",1,"Kylie"
8876,NA,NA,NA,NA,NA
8877,NA,NA,NA,NA,NA
8878,NA,NA,NA,NA,NA
8879,"4/8/2010","/KimKardashian/status/11837472860","This was my favorite make up EVER! U are a genius! Love you!! @MakeupByMario http://twitpic.com/1e3nz1 - Kim glowing last night",4,"Kim"
8880,"4/7/2010","/KimKardashian/status/11791431548","It’s official! Heading to Australia on April 19 to help launch MOTOBLUR handsets for Optus. #KimAndOptus RT",0,"Kim"
8881,NA,NA,NA,NA,NA
8882,NA,NA,NA,NA,NA
8883,NA,NA,NA,NA,NA
8884,NA,NA,NA,NA,NA
8885,NA,NA,NA,NA,NA
8886,NA,NA,NA,NA,NA
8887,NA,NA,NA,NA,NA
8888,NA,NA,NA,NA,NA
8889,"4/4/2010","/KimKardashian/status/11603679985","Let's go Lakers!!! At the game with @KhloeKardashian",0,"Khloe"
8890,NA,NA,NA,NA,NA
8891,NA,NA,NA,NA,NA
8892,NA,NA,NA,NA,NA
8893,NA,NA,NA,NA,NA
8894,NA,NA,NA,NA,NA
8895,NA,NA,NA,NA,NA
8896,NA,NA,NA,NA,NA
8897,NA,NA,NA,NA,NA
8898,NA,NA,NA,NA,NA
8899,NA,NA,NA,NA,NA
8900,NA,NA,NA,NA,NA
8901,"4/1/2010","/KimKardashian/status/11460886336","HAPPY APRIL FOOLS! LOVE ALWAYS, NICOLE, KHLOE, AND JONATHAN xoxo",2,"Khloe"
8902,NA,NA,NA,NA,NA
8903,NA,NA,NA,NA,NA
8904,"4/1/2010","/KimKardashian/status/11460498622","@KhloeKardashian I didnt drink! All I had was a little si-zzzuurrrrppp",0,"Khloe"
